ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
32,0.946336166356,0.000514618333943,0.00196845167519,0.0158229449062,0.0353578187284
33,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
34,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
35,0.248303088393,0.0191567826097,0.066064403679,0.019645770634,0.646829954684
36,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
37,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
38,0.946336166356,0.000514618333943,0.00196845167519,0.0158229449062,0.0353578187284
39,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
40,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
41,0.0734643311557,0.00847860427124,0.0605473171752,0.242352563666,0.615157183731
42,0.00286400004182,0.0472279943493,0.0221061576162,0.0051126359835,0.922689212009
43,0.676650213327,0.00341584831799,0.0164209618785,0.0570221552438,0.246490821233
44,0.00334953741785,0.0182288264088,0.0258538411379,0.0114310510309,0.941136744005
45,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
46,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
47,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
48,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
49,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
50,0.0374689183254,0.00807026901582,0.0765058671344,0.185023672717,0.692931272807
51,0.0701269058823,0.0162154972962,0.0742354613042,0.0235738432581,0.815848292259
52,0.412101743496,0.00137575824216,0.0571337727591,0.412861001382,0.116527724121
53,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
54,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
55,0.00961644295915,0.0103198672421,0.275065209881,0.0486423413052,0.656356138612
56,0.331159932979,0.00466501644685,0.151809791228,0.18396803679,0.328397222556
57,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
58,0.000982422302354,0.0151573310875,0.0295837768937,0.00281806817027,0.951458401546
59,0.036379997054,0.0136382141024,0.18401254028,0.0773038203632,0.6886654282
60,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
61,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
62,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
63,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
64,0.00340513880938,0.0112324765086,0.0262830077256,0.00232002419659,0.95675935276
65,0.0701269058823,0.0162154972962,0.0742354613042,0.0235738432581,0.815848292259
66,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
67,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
68,0.00676807574222,0.00844727656845,0.453729150091,0.335727370594,0.195328127004
69,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
70,0.0470577853559,0.0151081180681,0.110931835248,0.0640136220605,0.762888639267
71,0.0954178662677,0.00989052154916,0.0767080071575,0.109418777094,0.708564827932
72,0.946336166356,0.000514618333943,0.00196845167519,0.0158229449062,0.0353578187284
73,0.000982422302354,0.0151573310875,0.0295837768937,0.00281806817027,0.951458401546
74,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
75,0.00340513880938,0.0112324765086,0.0262830077256,0.00232002419659,0.95675935276
76,0.248303088393,0.0191567826097,0.066064403679,0.019645770634,0.646829954684
77,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
78,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
79,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
80,0.81875723719,0.00886584379017,0.0135823152501,0.00661713827675,0.152177465493
81,0.00681495742663,0.110405850981,0.0209481453298,0.00643151637136,0.855399529891
82,0.000982422302354,0.0151573310875,0.0295837768937,0.00281806817027,0.951458401546
83,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
84,0.00744750997153,0.0214270976532,0.0228925158974,0.0134366437655,0.934796232712
85,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
86,0.128286343264,0.0187215798921,0.0857084487913,0.0191994591138,0.748084168938
87,0.0193339430334,0.0061458335986,0.186486445985,0.265092105356,0.522941672027
88,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
89,0.0215562341622,0.0130910173457,0.127601393523,0.0554670960988,0.78228425887
90,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
91,0.0271639838814,0.0112556509983,0.280792543085,0.112430582867,0.568357239168
92,0.0141978638367,0.0105316215464,0.261388730312,0.0845401878082,0.629341596496
93,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
94,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
95,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
96,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
97,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
98,0.00759325148108,0.0132417950569,0.0233405031894,0.00273504110288,0.95308940917
99,0.128286343264,0.0187215798921,0.0857084487913,0.0191994591138,0.748084168938
100,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
101,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
102,0.676650213327,0.00341584831799,0.0164209618785,0.0570221552438,0.246490821233
103,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
104,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
105,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
106,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
107,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
108,0.0331990256041,0.00583606140956,0.184848377913,0.356500678444,0.41961585663
109,0.81875723719,0.00886584379017,0.0135823152501,0.00661713827675,0.152177465493
110,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
111,0.45839359775,0.00132231736997,0.0297976238439,0.374617849333,0.135868611704
112,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
113,0.267316599243,0.0016880496604,0.0602271108932,0.500649402454,0.17011883775
114,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
115,0.0289102948226,0.0138907430655,0.0777305680115,0.0418496875884,0.837618706512
116,0.736636573408,0.00131887605096,0.00616635762664,0.119131411419,0.136746781496
117,0.714112758582,0.0012958958458,0.00605891450241,0.144168336781,0.134364094289
118,0.013010087976,0.00457112298505,0.256456916321,0.337010454087,0.388951418631
119,0.158551216385,0.0031115483232,0.118848479205,0.617254261774,0.102234494313
120,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
121,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
122,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
123,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
124,0.000982422302354,0.0151573310875,0.0295837768937,0.00281806817027,0.951458401546
125,0.0122787928089,0.0181568400584,0.0719747522727,0.0285384122324,0.869051202628
126,0.930097504148,0.00238679808343,0.00466631000563,0.0135562122228,0.0492931755397
127,0.354989148604,0.00437491199047,0.0948581501571,0.172173450748,0.3736043385
128,0.813668860673,0.00222113902194,0.00601058344497,0.0163630762217,0.161736340638
129,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
130,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
131,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
132,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
133,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
134,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
135,0.537278624469,0.0040012283363,0.0634780517571,0.15594421745,0.239297877988
136,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
137,0.556804226068,0.00358307405402,0.0476608021709,0.13339391038,0.258557987327
138,0.00219631553084,0.0179142090038,0.0263385781843,0.00333063003625,0.950220267245
139,0.422391769796,0.00141011041057,0.0378986499344,0.418216922765,0.120082547094
140,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
141,0.547103924478,0.00187799639966,0.0116561646377,0.208926989231,0.230434925254
142,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
143,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
144,0.267316599243,0.0016880496604,0.0602271108932,0.500649402454,0.17011883775
145,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
146,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
147,0.354989148604,0.00437491199047,0.0948581501571,0.172173450748,0.3736043385
148,0.266196836464,0.00168097858744,0.0540190234513,0.499279541581,0.178823619916
149,0.0215562341622,0.0130910173457,0.127601393523,0.0554670960988,0.78228425887
150,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
151,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
152,0.0164461678678,0.0116622187506,0.20888501766,0.066103527673,0.696903068048
153,0.682086807451,0.00158989728498,0.00986801919006,0.111370843488,0.195084432586
154,0.0193339430334,0.0061458335986,0.186486445985,0.265092105356,0.522941672027
155,0.801405857619,0.00130616329105,0.00663243753082,0.0569315694784,0.133723972081
156,0.699210440947,0.00161845813289,0.00984960731534,0.0907325724838,0.198588921121
157,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
158,0.00759325148108,0.0132417950569,0.0233405031894,0.00273504110288,0.95308940917
159,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
160,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
161,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
162,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
163,0.00145047554314,0.0545272887775,0.0331703520892,0.0141931938381,0.896658689752
164,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
165,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
166,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
167,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
168,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
169,0.572780386127,0.00193981566694,0.0120398584282,0.17521963351,0.238020306268
170,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
171,0.0121697149153,0.00953848012563,0.315885958854,0.0924117303848,0.56999411572
172,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
173,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
174,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
175,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
176,0.248303088393,0.0191567826097,0.066064403679,0.019645770634,0.646829954684
177,0.252123928226,0.0049479014037,0.0899248910056,0.489502244437,0.163501034928
178,0.553244209018,0.00423640921224,0.0155209555199,0.0619334325418,0.365064993708
179,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
180,0.0781308880789,0.00889647569835,0.0635314160936,0.203965766782,0.645475453347
181,0.00336567994161,0.0189752849193,0.0259784393116,0.00600820395501,0.945672391872
182,0.248303088393,0.0191567826097,0.066064403679,0.019645770634,0.646829954684
183,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
184,0.0265185447918,0.0072192834257,0.119211040458,0.2327708901,0.614280241225
185,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
186,0.45839359775,0.00132231736997,0.0297976238439,0.374617849333,0.135868611704
187,0.00340513880938,0.0112324765086,0.0262830077256,0.00232002419659,0.95675935276
188,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
189,0.801405857619,0.00130616329105,0.00663243753082,0.0569315694784,0.133723972081
190,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
191,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
192,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
193,0.114711654917,0.00899000378447,0.0641993178513,0.159837727499,0.652261295948
194,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
195,0.946336166356,0.000514618333943,0.00196845167519,0.0158229449062,0.0353578187284
196,0.586603050033,0.00413223198234,0.0151392808349,0.038037730072,0.356087707078
197,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
198,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
199,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
200,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
201,0.000883495641183,0.114327715128,0.02660478887,0.00253429807022,0.855649702291
202,0.354989148604,0.00437491199047,0.0948581501571,0.172173450748,0.3736043385
203,0.545702309847,0.00187318519815,0.011626302942,0.210953623398,0.229844578615
204,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
205,0.0193339430334,0.0061458335986,0.186486445985,0.265092105356,0.522941672027
206,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
207,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
208,0.012218815289,0.0049071905511,0.267414865818,0.36940127173,0.346057856612
209,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
210,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
211,0.0424690538173,0.0139465498317,0.076522592545,0.0260779215713,0.840983882235
212,0.267316599243,0.0016880496604,0.0602271108932,0.500649402454,0.17011883775
213,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
214,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
215,0.00334953741785,0.0182288264088,0.0258538411379,0.0114310510309,0.941136744005
216,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
217,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
218,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
219,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
220,0.257567617824,0.00162648683632,0.0896680083641,0.488103914918,0.163033972057
221,0.0193339430334,0.0061458335986,0.186486445985,0.265092105356,0.522941672027
222,0.128286343264,0.0187215798921,0.0857084487913,0.0191994591138,0.748084168938
223,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
224,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
225,0.00207783815321,0.00499219360552,0.448629925807,0.511984086236,0.0323159561984
226,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
227,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
228,0.00145047554314,0.0545272887775,0.0331703520892,0.0141931938381,0.896658689752
229,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
230,0.144536937593,0.0176686278497,0.0609323280687,0.0256863823481,0.75117572414
231,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
232,0.859358386913,0.00417141252963,0.0108262297605,0.0236922234492,0.101951747348
233,0.00748973497656,0.0223233989971,0.0230223091575,0.00706832781239,0.940096229057
234,0.0139499881665,0.00484102304508,0.221189794021,0.348102301005,0.411916893763
235,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
236,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
237,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
238,0.172250801673,0.0112685288171,0.08739543055,0.0879399595899,0.64114527937
239,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
240,0.813668860673,0.00222113902194,0.00601058344497,0.0163630762217,0.161736340638
241,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
242,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
243,0.936866027025,0.0011365103862,0.00256609390343,0.0045920110744,0.0548393576109
244,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
245,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
246,0.266196836464,0.00168097858744,0.0540190234513,0.499279541581,0.178823619916
247,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
248,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
249,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
250,0.909394177873,0.00520589581835,0.00600776605636,0.00388548831896,0.0755066719329
251,0.0049927703223,0.0121803386135,0.0292661837929,0.0581245173761,0.895436189895
252,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
253,0.00340513880938,0.0112324765086,0.0262830077256,0.00232002419659,0.95675935276
254,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
255,0.00759325148108,0.0132417950569,0.0233405031894,0.00273504110288,0.95308940917
256,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
257,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
258,0.488915195931,0.00466863057712,0.0297937875543,0.0779353626865,0.398687023251
259,0.257567617824,0.00162648683632,0.0896680083641,0.488103914918,0.163033972057
260,0.859358386913,0.00417141252963,0.0108262297605,0.0236922234492,0.101951747348
261,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
262,0.649061684407,0.00146880528019,0.0119620222986,0.186587187929,0.150920300084
263,0.699210440947,0.00161845813289,0.00984960731534,0.0907325724838,0.198588921121
264,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
265,0.447990537143,0.00130841454085,0.0362038592879,0.380057098294,0.134440090734
266,0.367679644468,0.00447552995629,0.0790289520276,0.166619063098,0.38219681045
267,0.0954178662677,0.00989052154916,0.0767080071575,0.109418777094,0.708564827932
268,0.0215562341622,0.0130910173457,0.127601393523,0.0554670960988,0.78228425887
269,0.00645250934008,0.0107235401097,0.149013745138,0.0266791880473,0.807131017365
270,0.663696098124,0.00342703808446,0.0123110759524,0.0252469047803,0.295318883059
271,0.0424690538173,0.0139465498317,0.076522592545,0.0260779215713,0.840983882235
272,0.389697762494,0.00454522742524,0.0738586594579,0.143749585747,0.388148764875
273,0.0557956821555,0.00803014478073,0.0998871381716,0.258915440497,0.577371594395
274,0.267316599243,0.0016880496604,0.0602271108932,0.500649402454,0.17011883775
275,0.5459196996,0.0035568159209,0.0580938994297,0.135766409258,0.256663175791
276,0.0164461678678,0.0116622187506,0.20888501766,0.066103527673,0.696903068048
277,0.000982422302354,0.0151573310875,0.0295837768937,0.00281806817027,0.951458401546
278,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
279,0.619211176449,0.00364996835953,0.0322428337542,0.0815108782281,0.263385143209
280,0.0470577853559,0.0151081180681,0.110931835248,0.0640136220605,0.762888639267
281,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
282,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
283,0.0954178662677,0.00989052154916,0.0767080071575,0.109418777094,0.708564827932
284,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
285,0.286947807872,0.00158526201227,0.0582299946484,0.460473390971,0.192763544497
286,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
287,0.0880642128771,0.0185929773514,0.0914113281406,0.0111961274867,0.790735354144
288,0.00336567994161,0.0189752849193,0.0259784393116,0.00600820395501,0.945672391872
289,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
290,0.49767939627,0.00137562368893,0.0285265745068,0.331072549323,0.141345856211
291,0.657809351768,0.00342046824678,0.0125315881578,0.0314858527903,0.294752739037
292,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
293,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
294,0.0131184396588,0.0101555066435,0.273898189569,0.0959618904393,0.606865973689
295,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
296,0.0954178662677,0.00989052154916,0.0767080071575,0.109418777094,0.708564827932
297,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
298,0.0265185447918,0.0072192834257,0.119211040458,0.2327708901,0.614280241225
299,0.567298778883,0.00149901528124,0.0224331640143,0.254744652663,0.154024389159
300,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
301,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
302,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
303,0.881794036798,0.00169490983928,0.00382688786504,0.00970799937544,0.102976166123
304,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
305,0.0193339430334,0.0061458335986,0.186486445985,0.265092105356,0.522941672027
306,0.273592639502,0.00283850563795,0.0816715219563,0.563089343346,0.0788079895581
307,0.663696098124,0.00342703808446,0.0123110759524,0.0252469047803,0.295318883059
308,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
309,0.736636573408,0.00131887605096,0.00616635762664,0.119131411419,0.136746781496
310,0.00286400004182,0.0472279943493,0.0221061576162,0.0051126359835,0.922689212009
311,0.367679644468,0.00447552995629,0.0790289520276,0.166619063098,0.38219681045
312,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
313,0.0424690538173,0.0139465498317,0.076522592545,0.0260779215713,0.840983882235
314,0.29602838583,0.00161529607062,0.0483208158513,0.45761989803,0.196415604218
315,0.00219102442824,0.017250770925,0.026275126409,0.00635196883788,0.9479311094
316,0.45839359775,0.00132231736997,0.0297976238439,0.374617849333,0.135868611704
317,0.282907156401,0.00156293916782,0.0574100298078,0.468070727234,0.19004914739
318,0.547103924478,0.00187799639966,0.0116561646377,0.208926989231,0.230434925254
319,0.00340513880938,0.0112324765086,0.0262830077256,0.00232002419659,0.95675935276
320,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
321,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
322,0.000990376389539,0.00894025713186,0.029823299083,0.00108427489279,0.959161792503
323,0.000990376389539,0.00894025713186,0.029823299083,0.00108427489279,0.959161792503
324,0.81875723719,0.00886584379017,0.0135823152501,0.00661713827675,0.152177465493
325,0.771144294423,0.00280373338511,0.00840372901965,0.0160590500573,0.201589193115
326,0.771144294423,0.00280373338511,0.00840372901965,0.0160590500573,0.201589193115
327,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
328,0.328595473505,0.00171803964434,0.0472954487633,0.413482095045,0.208908943043
329,0.612959976814,0.00193560348066,0.0120137146417,0.135587244745,0.237503460319
330,0.0410833385944,0.00690405864206,0.157810085605,0.297797102958,0.4964054142
331,0.184119748651,0.0036133276568,0.127069552652,0.56579668715,0.11940068389
332,0.0312336375511,0.0139928917849,0.0783021773159,0.0326929683179,0.84377832503
333,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
334,0.891649484881,0.000917182161674,0.00465726868408,0.0282005553552,0.0745755089184
335,0.0954178662677,0.00989052154916,0.0767080071575,0.109418777094,0.708564827932
336,0.869961764997,0.00199626275464,0.00598346880308,0.00806579577978,0.113992707666
337,0.012134931889,0.00951121759672,0.314983105363,0.0950057654,0.568364979752
338,0.472850101362,0.00202405989171,0.0218826509394,0.257123015887,0.24612017192
339,0.0418076454933,0.00839623368285,0.0795960007417,0.149280794935,0.720919325147
340,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
341,0.426790015663,0.00475867652359,0.0558041477119,0.106270483586,0.406376676515
342,0.663696098124,0.00342703808446,0.0123110759524,0.0252469047803,0.295318883059
343,0.013010087976,0.00457112298505,0.256456916321,0.337010454087,0.388951418631
344,0.714112758582,0.0012958958458,0.00605891450241,0.144168336781,0.134364094289
345,0.676650213327,0.00341584831799,0.0164209618785,0.0570221552438,0.246490821233
346,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
347,0.442771012552,0.00129317024146,0.0357820491866,0.387280034835,0.132873733185
348,0.0854545633884,0.0588497624476,0.137703271391,0.0111483816996,0.706844021074
349,0.184119748651,0.0036133276568,0.127069552652,0.56579668715,0.11940068389
350,0.390400676874,0.00195131055342,0.0387656487144,0.331608313398,0.23727405046
351,0.612959976814,0.00193560348066,0.0120137146417,0.135587244745,0.237503460319
352,0.00221736309213,0.0105819310142,0.0265909840116,0.00128337719449,0.959326344688
